code;pairCode;name;guid;defaultCategory;categoryText;categoryText2;categoryText3;categoryText4;categoryText5;categoryText6;categoryText7;categoryText8;categoryText9;categoryText10;categoryText11;
"AT_ATO-L926";;"Dutinka pro dva kabely 6mm2 černá (TE6-14)";"485d37ba-a417-11f1-8f92-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové dutinky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové dutinky";"Fotovoltaika a energie > Fotovoltaika > Konektory pre fotovoltaiku > Dutinky na kabel";;;;;;;;;;
"AT_ITR-00017723";;"Skládací přepravní vozík Gardlov 23084";"48af9e74-a417-11f1-b1b9-bc2411e8af0e";"Záhrada > Záhradné doplnky > Doplnky na záhradu";"Šport, hračky a voľný čas > Turistika > Turistické vybavenie";"Záhrada > Záhradné doplnky > Doplnky na záhradu";"Auto-moto > Karavany a obytná autá > Ostatné doplnky";"Šport, hračky a voľný čas > Turistika > Turistické a outdoorové vybavenie";;;;;;;;
"AT_LEC-RBA-2143-02.5";;"Sada litinových závaží 4x2,5kg, 51mm, REBEL ACTIVE RBA-2143-02.5";"48d82c86-a417-11f1-80cf-bc2411e8af0e";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness – vybavenie";;;;;;;;;;
"AT_LEC-RBA-2143-05";;"Sada litinových závaží 4x5kg, 51mm, REBEL ACTIVE RBA-2143-05";"48e26e1c-a417-11f1-b5d1-bc2411e8af0e";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness – vybavenie";;;;;;;;;;
"AT_CMP-90708";;"CAREX - sada na RENOVACI plastových světlometů";"49a44320-a417-11f1-ada1-bc2411e8af0e";"Auto-moto > Autokozmetika, Chémia";"Auto-moto > Autokozmetika, Chémia";;;;;;;;;;;
"AT_HAD-L665A";;"Ochranná krytka na svorku baterie černá, velikost 16x16x14mm";"4a085298-a417-11f1-9582-bc2411e8af0e";"Auto-moto > Nabíjanie > Svorky na autobatérie";"Auto-moto > Nabíjanie > Svorky na autobatérie";;;;;;;;;;;
"AT_ATO-L845";;"Vidlička kabelová 3,5mm neizolovaná (DJ441A-3B)";"4abd0c56-a417-11f1-b995-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";;;;;;;;;;;
"AT_ATO-L853";;"Vidlička kabelová 3,7mm modrá (SVS 2-3,5)";"4ac6ea1e-a417-11f1-acf8-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";;;;;;;;;;;
"AT_ATO-L846";;"Vidlička kabelová 4,5mm neizolovaná (DJ441A-4B)";"4ad18d70-a417-11f1-957f-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";;;;;;;;;;;
"AT_ATO-L860";;"Vidlička kabelová 5,3mm červená (SVS 1,25-5)";"4adbe95a-a417-11f1-994b-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";;;;;;;;;;;
"AT_ATO-L858";;"Vidlička kabelová 5,3mm žlutá (SV 5,5-5)";"4ae61218-a417-11f1-87c4-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";;;;;;;;;;;
"AT_ATO-L864";;"Vidlička kabelová 6,5mm žlutá (SVS 5,5-6)";"4af05f84-a417-11f1-9f80-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové vidličky";;;;;;;;;;;
"AT_ATO-L840";;"Spojka lisovací pro kabel 4-6mm2, (BN5,5)";"4b197518-a417-11f1-8929-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové spojky (konektory)";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové spojky (konektory)";;;;;;;;;;;
"AT_E27DII16A";;"Pojistková vložka VCX rychlá / E27 / DII / 500V / 16A";"4b9b5e5c-a417-11f1-8201-bc2411e8af0e";"Elektroinštalačný materiál > Ističe a chrániče > Poistky";"Elektroinštalačný materiál > Ističe a chrániče > Poistky";;;;;;;;;;;
"AT_HAD-L665C";;"Ochranná krytka na svorku baterie černá, velikost 55x35x20mm";"4bc2fab6-a417-11f1-a812-bc2411e8af0e";"Auto-moto > Nabíjanie > Svorky na autobatérie";"Auto-moto > Nabíjanie > Svorky na autobatérie";;;;;;;;;;;
"AT_ATO-L937";;"Faston-konektor 6,3mm žlutý,kabel 2,6-6,7mm2 plná izolace";"4bf7afc2-a417-11f1-98fb-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Fastónové konektory";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Fastónové konektory";;;;;;;;;;;
"AT_1141130001";;"Úchyt krajní Z-30, L50 mm černý eloxovaný pro FV panel s rámem 30 mm";"4c19d408-a417-11f1-a6e6-bc2411e8af0e";"Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Na šikmou střechu";"Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Na šikmou střechu";;;;;;;;;;;
"AT_LP-TEL0021-2";;"Spojka RJ45 LAN bílá OEM";"4c2eec76-a417-11f1-bea9-bc2411e8af0e";"Počítače a notebooky > Sieťové prvky";"Počítače a notebooky > Sieťové prvky";;;;;;;;;;;
"AT_ELE-1009453";;"VENTS KFK 125 filtr pro KAM s odbočkou";"4cad4d6e-a417-11f1-8b95-bc2411e8af0e";"Elektroinštalačný materiál > Ventilačné technika";"Elektroinštalačný materiál > Ventilačné technika";;;;;;;;;;;
"AT_LEC-RBA-2108";;"Sada litinových závaží 4x2,5kg, 51mm, REBEL ACTIVE RBA-2108";"4d3529be-a417-11f1-a7b3-bc2411e8af0e";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness – vybavenie";;;;;;;;;;
"AT_LEC-RBA-2109";;"Sada litinových závaží 4x5kg, 51mm, REBEL ACTIVE RBA-2109";"4d3f96d8-a417-11f1-ad49-bc2411e8af0e";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness – vybavenie";;;;;;;;;;
"AT_LEC-RBA-2110";;"Sada litinových závaží 2x10kg, 51mm, REBEL ACTIVE RBA-2110";"4d49df8a-a417-11f1-a821-bc2411e8af0e";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Závažia";"Šport, hračky a voľný čas > Posilňovanie a fitness – vybavenie";;;;;;;;;;
"AT_EMS-ELKAOS0433795";;"Silový vodič H07V-K 2,50 žlutozelená (CYA)";"4d63e448-a417-11f1-8af6-bc2411e8af0e";"Elektroinštalačný materiál > Káble a vodiče > Silové káble";"Elektroinštalačný materiál > Káble a vodiče > Silové káble";"Fotovoltaika a energie > Fotovoltaika > Káble pre fotovoltaiku > Silové káble";;;;;;;;;;
"AT_BL-82-229";;"Baterie olověná  12V / 75Ah XTREME / Enerwell bezúdržbový akumulátor";"4dd8742a-a417-11f1-b0f8-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Olovené akumulátory > 12V";"Fotovoltaika a energie > Akumulátory a batérie > Olovené akumulátory > 12V";;;;;;;;;;;
"AT_LEC-RBA-1018";;"Běžecký pás REBEL ACTIVE RBA-1018";"4ed3f9da-a417-11f1-9b67-bc2411e8af0e";"Šport, hračky a voľný čas > Posilňovanie a fitness > Trenažéry > Běžecké pásy";"Šport, hračky a voľný čas > Posilňovanie a fitness > Trenažéry > Běžecké pásy";"Šport, hračky a voľný čas > Posilňovanie a fitness – vybavenie";;;;;;;;;;
"AT_D0240A";;"Pojistková vložka VCX / D02 / 40A / 500V / AC gC/gL";"4ef2d62a-a417-11f1-ac6b-bc2411e8af0e";"Elektroinštalačný materiál > Ističe a chrániče > Poistky";"Elektroinštalačný materiál > Ističe a chrániče > Poistky";;;;;;;;;;;
"AT_SPR-FVEMT825VI";;"Šroub M8x25 kladívková hlava T, A2 nerez";"4f5de384-a417-11f1-a143-bc2411e8af0e";"Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Spojovacie materiál";"Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Spojovacie materiál";;;;;;;;;;;
"AT_SPR-FVEUP001VI";;"Uzemňovací kontaktní podložka pro fotovoltaická zařízení, slitina hliníku";"4f6bcb5c-a417-11f1-a74d-bc2411e8af0e";"Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Spojovacie materiál";"Fotovoltaika a energie > Fotovoltaika > Ochrana FV instalací > Uzemňovací prvky";"Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Spojovacie materiál";"Fotovoltaika a energie > Fotovoltaika > Konštrukcia pre solárne panely > Doplnky a príslušenstvo";;;;;;;;;
"AT_ATO-L909";;"Dutinka pro dva kabely 1,5mm2 černá (TE1,5-8)";"4faf87c0-a417-11f1-a4a1-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové dutinky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové dutinky";;;;;;;;;;;
"AT_ATO-L910";;"Dutinka pro dva kabely 2,5mm2 modrá (TE2,5-10)";"4fb99774-a417-11f1-a3a8-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové dutinky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové dutinky";;;;;;;;;;;
"AT_ATO-L910A";;"Dutinka pro dva kabely 2,5mm2 šedá (TE2,5-10)";"4fc39dc8-a417-11f1-a7e7-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové dutinky";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové dutinky";"Fotovoltaika a energie > Fotovoltaika > Konektory pre fotovoltaiku > Dutinky na kabel";;;;;;;;;;
"AT_ATO-L793";;"Oko kabelové 10,5mm, kabel 10-16mm2 (RNB 14-10)";"4fcd6a24-a417-11f1-8f3b-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";"Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblová oká";"Fotovoltaika a energie > Fotovoltaika > Konektory pre fotovoltaiku > Káblová očká";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";;;;;;;;;
"AT_ATO-L785";;"Oko kabelové 10,5mm, kabel 4-6mm2 (RNB 5,5-10)";"4fd7c21c-a417-11f1-a8db-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";"Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblová oká";"Fotovoltaika a energie > Fotovoltaika > Konektory pre fotovoltaiku > Káblová očká";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";;;;;;;;;
"AT_ATO-L794";;"Oko kabelové 13mm, kabel 10-16mm2 (RNB 14-12)";"4fe23684-a417-11f1-bf4b-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";"Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblová oká";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";;;;;;;;;;
"AT_ATO-L880";;"Oko kabelové 5,3mm červené (RV 1,25-5)";"4ff1e2be-a417-11f1-ab96-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";"Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblová oká";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";;;;;;;;;;
"AT_ATO-L897";;"Oko kabelové 5,5mm neizolované (DJ431-5C)";"4ffd3ad8-a417-11f1-b790-bc2411e8af0e";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";"Elektroinštalačný materiál > Inštalačné príslušenstvo > Káblová oká";"Fotovoltaika a energie > Fotovoltaika > Konektory pre fotovoltaiku > Káblová očká";"Fotovoltaika a energie > Akumulátory a batérie > Príslušenstvo > Očká, fastóny, dutinky, spojky > Káblové očká (konektory pre akumulátory)";;;;;;;;;
"AT_LEC-RBA-2333-06";;"Kettlebell Soft Vinylový 6 kg REBEL ACTIVE RBA-2333-06";"504372fa-a417-11f1-870c-bc2411e8af0e";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Kettlebell";"Šport, hračky a voľný čas > Posilňovanie a fitness > Činky a príslušenstvo > Kettlebell";"Šport, hračky a voľný čas > Posilňovanie a fitness – vybavenie";;;;;;;;;;
"AT_PG-7";;"Kabelová vývodka PG-7, IP68, 3.5-6mm, s maticí, šedá RAL 7035";"51768c02-a417-11f1-ae05-bc2411e8af0e";"Elektroinštalačný materiál > Rozvádzačové prvky > DIN lišty, průchodky a príslušenstvo";"Elektroinštalačný materiál > Rozvádzačové prvky > DIN lišty, průchodky a príslušenstvo";;;;;;;;;;;
"AT_PG-9";;"Kabelová vývodka PG-9, IP68, 4-8mm, s maticí, šedá RAL 7035";"5180eeb8-a417-11f1-8530-bc2411e8af0e";"Elektroinštalačný materiál > Rozvádzačové prvky > DIN lišty, průchodky a príslušenstvo";"Elektroinštalačný materiál > Rozvádzačové prvky > DIN lišty, průchodky a príslušenstvo";;;;;;;;;;;
"AT_PG-16";;"Kabelová vývodka PG-16, IP68, 10-14mm, s maticí, šedá RAL 7035";"518b2838-a417-11f1-b0c8-bc2411e8af0e";"Elektroinštalačný materiál > Rozvádzačové prvky > DIN lišty, průchodky a príslušenstvo";"Elektroinštalačný materiál > Rozvádzačové prvky > DIN lišty, průchodky a príslušenstvo";;;;;;;;;;;
