id;parentId;parentUrl;expandInMenu;visible;priority;access;title;linkText;url;topDescription;bottomDescription;metaTitle;metaDescription;
"41217";"40032";"vzduchotechnika";"0";"1";"";"1";"Vykurovanie";"Vykurovanie";"vykurovanie";"";"";"Vzduchotechnika – Vykurovanie | PremiumStore.sk";"Vzduchotechnika – Vykurovanie – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"43866";"40032";"vzduchotechnika";"0";"1";"";"1";"Klimatizácia";"Klimatizácia";"klimatizacia-2";"";"";"Vzduchotechnika – Klimatizácia | PremiumStore.sk";"Vzduchotechnika – Klimatizácia skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44208";"40032";"vzduchotechnika";"0";"1";"";"1";"Ventilátory";"Ventilátory";"ventilatory";"";"";"Vzduchotechnika – Ventilátory | PremiumStore.sk";"Vzduchotechnika – Ventilátory skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44679";"40032";"vzduchotechnika";"0";"1";"";"1";"Príslušenstvo";"Príslušenstvo";"prislusenstvo-15";"";"";"Vzduchotechnika – Príslušenstvo | PremiumStore.sk";"Vzduchotechnika – Príslušenstvo v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45369";"40032";"vzduchotechnika";"0";"1";"";"1";"Zvlhčovače";"Zvlhčovače";"zvlhcovace";"";"";"Zvlhčovače | PremiumStore.sk";"Zvlhčovače – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"48093";"40032";"vzduchotechnika";"0";"1";"";"1";"Sušiaky";"Sušiaky";"susiaky";"";"";"";"";
"40038";"40035";"vykurovacie-telesa";"0";"1";"";"1";"Vykurovacie telesá, radiátory";"Vykurovacie telesá, radiátory";"vykurovacie-telesa--radiatory";"";"";"Vykurovacie telesá, radiátory | PremiumStore.sk";"Vykurovacie telesá, radiátory: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40557";"40035";"vykurovacie-telesa";"0";"1";"";"1";"Elektrická krbová kachle";"Elektrická krbová kachle";"elektricka-krbova-kachle";"";"";"Elektrická krbová kachle | PremiumStore.sk";"Elektrická krbová kachle skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40041";"40038";"vykurovacie-telesa--radiatory";"0";"1";"";"1";"Teplovzdušné ventilátory";"Teplovzdušné ventilátory";"teplovzdusne-ventilatory";"";"";"Teplovzdušné ventilátory | PremiumStore.sk";"Teplovzdušné ventilátory na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40278";"40038";"vykurovacie-telesa--radiatory";"0";"1";"";"1";"Olejové radiátory";"Olejové radiátory";"olejove-radiatory";"";"";"Olejové radiátory | PremiumStore.sk";"Olejové radiátory skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40326";"40038";"vykurovacie-telesa--radiatory";"0";"1";"";"1";"Konvektory";"Konvektory";"konvektory";"";"";"Konvektory | PremiumStore.sk";"Konvektory: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40098";"40095";"sijacie-stroje-a-prislusenstvo";"0";"1";"";"1";"Šijacie stroje";"Šijacie stroje";"sijacie-stroje";"";"";"Šijacie stroje | PremiumStore.sk";"Šijacie stroje v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40107";"40104";"potreby-pre-domacnost";"0";"1";"";"1";"Elektrické nože";"Elektrické nože";"elektricke-noze";"";"";"Elektrické nože | PremiumStore.sk";"Elektrické nože na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40746";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Meteostanice, teplomery, vlhkomery";"Meteostanice, teplomery, vlhkomery";"meteostanice--teplomery--vlhkomery";"";"";"Meteostanice, teplomery, vlhkomery | PremiumStore.sk";"Meteostanice, teplomery, vlhkomery skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40938";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Testery alkoholu";"Testery alkoholu";"testery-alkoholu";"";"";"Potreby pre domácnosť – Testery alkoholu | PremiumStore.sk";"Potreby pre domácnosť – Testery alkoholu: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41253";"40104";"potreby-pre-domacnost";"0";"1";"";"1";"Upratovanie";"Upratovanie";"upratovanie";"";"";"Upratovanie | PremiumStore.sk";"Upratovanie na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"41472";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Vonné oleje";"Vonné oleje";"vonne-oleje";"";"";"Vonné oleje | PremiumStore.sk";"Vonné oleje: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41610";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Filtračné kanvice";"Filtračné kanvice";"filtracne-kanvice-2";"";"";"Potreby pre domácnosť – Filtračné kanvice | PremiumStore.sk";"Potreby pre domácnosť – Filtračné kanvice – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"42243";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Aroma difuzéry";"Aroma difuzéry";"aroma-difuzery-2";"";"";"Potreby pre domácnosť – Aroma difuzéry | PremiumStore.sk";"Potreby pre domácnosť – Aroma difuzéry – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"42618";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Hodiny a budíky";"Hodiny a budíky";"hodiny-a-budiky-2";"";"";"Potreby pre domácnosť – Hodiny a budíky | PremiumStore.sk";"Potreby pre domácnosť – Hodiny a budíky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42762";"40104";"potreby-pre-domacnost";"0";"1";"";"1";"Termosky, termohrnčeky";"Termosky, termohrnčeky";"termosky--termohrnceky";"";"";"Termosky, termohrnčeky | PremiumStore.sk";"Termosky, termohrnčeky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43161";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Kuchynské váhy";"Kuchynské váhy";"kuchynske-vahy-2";"";"";"Potreby pre domácnosť – Kuchynské váhy | PremiumStore.sk";"Potreby pre domácnosť – Kuchynské váhy v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"43173";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Formy na pečení";"Formy na pečení";"formy-na-peceni";"";"";"Formy na pečení | PremiumStore.sk";"Formy na pečení – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"43770";"40104";"potreby-pre-domacnost";"0";"1";"";"1";"Doplnky do domácnosti";"Doplnky do domácnosti";"doplnky-do-domacnosti";"";"";"Doplnky do domácnosti | PremiumStore.sk";"Doplnky do domácnosti skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43815";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Osobné váhy";"Osobné váhy";"osobne-vahy-2";"";"";"Potreby pre domácnosť – Osobné váhy | PremiumStore.sk";"Potreby pre domácnosť – Osobné váhy: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"43923";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Kuchynské pomôcky";"Kuchynské pomôcky";"kuchynske-pomocky";"";"";"Kuchynské pomôcky | PremiumStore.sk";"Kuchynské pomôcky v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44778";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Starostlivosť o telo";"Starostlivosť o telo";"starostlivost-o-telo";"";"";"Starostlivosť o telo | PremiumStore.sk";"Starostlivosť o telo – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45384";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Kanvice na čaj";"Kanvice na čaj";"kanvice-na-caj";"";"";"Kanvice na čaj | PremiumStore.sk";"Kanvice na čaj na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45459";"40104";"potreby-pre-domacnost";"0";"1";"";"1";"Efekty a dekorácie";"Efekty a dekorácie";"efekty-a-dekoracie";"";"";"Efekty a dekorácie | PremiumStore.sk";"Efekty a dekorácie: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45561";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Těsnění do okien a dveří";"Těsnění do okien a dveří";"tesneni-do-okien-a-dveri";"";"";"Těsnění do okien a dveří | PremiumStore.sk";"Těsnění do okien a dveří – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45675";"40104";"potreby-pre-domacnost";"0";"1";"";"1";"Kuchynské riad";"Kuchynské riad";"kuchynske-riad";"";"";"Kuchynské riad | PremiumStore.sk";"Kuchynské riad skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45720";"40104";"potreby-pre-domacnost";"0";"0";"";"1";"Nože a příbory";"Nože a příbory";"noze-a-pribory";"";"";"Nože a příbory | PremiumStore.sk";"Nože a příbory skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40113";"40110";"prislusenstvo-pre-stroje-a-naradie";"0";"1";"";"1";"Príslušenstvo AKU a Elektrické náradie";"Príslušenstvo AKU a Elektrické náradie";"prislusenstvo-aku-a-elektricke-naradie";"";"";"Príslušenstvo AKU a Elektrické náradie | PremiumStore.sk";"Príslušenstvo AKU a Elektrické náradie v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40653";"40110";"prislusenstvo-pre-stroje-a-naradie";"0";"1";"";"1";"Kufre, tašky a montážne boxy";"Kufre, tašky a montážne boxy";"kufre--tasky-a-montazne-boxy";"";"";"Kufre, tašky a montážne boxy | PremiumStore.sk";"Kufre, tašky a montážne boxy na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40116";"40113";"prislusenstvo-aku-a-elektricke-naradie";"0";"1";"";"1";"Príslušenstvo pre Čerpadlá a Miešadlá";"Príslušenstvo pre Čerpadlá a Miešadlá";"prislusenstvo-pre-cerpadla-a-miesadla";"";"";"Príslušenstvo pre Čerpadlá a Miešadlá | PremiumStore.sk";"Príslušenstvo pre Čerpadlá a Miešadlá na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40137";"40113";"prislusenstvo-aku-a-elektricke-naradie";"0";"1";"";"1";"Príslušenstvo pre Sponkovačky, nastreľovačky";"Príslušenstvo pre Sponkovačky, nastreľovačky";"prislusenstvo-pre-sponkovacky--nastrelovacky";"";"";"Príslušenstvo pre Sponkovačky, nastreľovačky | PremiumStore.sk";"Príslušenstvo pre Sponkovačky, nastreľovačky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40206";"40113";"prislusenstvo-aku-a-elektricke-naradie";"0";"1";"";"1";"Príslušenstvo pre Brúsky";"Príslušenstvo pre Brúsky";"prislusenstvo-pre-brusky";"";"";"Príslušenstvo pre Brúsky | PremiumStore.sk";"Príslušenstvo pre Brúsky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40335";"40113";"prislusenstvo-aku-a-elektricke-naradie";"0";"1";"";"1";"Príslušenstvo pre Píly";"Príslušenstvo pre Píly";"prislusenstvo-pre-pily";"";"";"Príslušenstvo pre Píly | PremiumStore.sk";"Príslušenstvo pre Píly – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"40515";"40113";"prislusenstvo-aku-a-elektricke-naradie";"0";"1";"";"1";"Príslušenstvo pre Rezačky obkladov";"Príslušenstvo pre Rezačky obkladov";"prislusenstvo-pre-rezacky-obkladov";"";"";"Príslušenstvo pre Rezačky obkladov | PremiumStore.sk";"Príslušenstvo pre Rezačky obkladov: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40518";"40113";"prislusenstvo-aku-a-elektricke-naradie";"0";"1";"";"1";"Príslušenstvo Vŕtačky, skrutkovače, uťahováky";"Príslušenstvo Vŕtačky, skrutkovače, uťahováky";"prislusenstvo-vrtacky--skrutkovace--utahovaky";"";"";"Príslušenstvo Vŕtačky, skrutkovače, uťahováky | PremiumStore.sk";"Príslušenstvo Vŕtačky, skrutkovače, uťahováky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40629";"40113";"prislusenstvo-aku-a-elektricke-naradie";"0";"1";"";"1";"AKU batérie a nabíjačky";"AKU batérie a nabíjačky";"aku-baterie-a-nabijacky";"";"";"AKU batérie a nabíjačky | PremiumStore.sk";"AKU batérie a nabíjačky v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40722";"40113";"prislusenstvo-aku-a-elektricke-naradie";"0";"0";"";"1";"Príslušenstvo pre hoblíky a sústruhy";"Príslušenstvo pre hoblíky a sústruhy";"prislusenstvo-pre-hobliky-a-sustruhy";"";"";"Príslušenstvo pre hoblíky a sústruhy | PremiumStore.sk";"Príslušenstvo pre hoblíky a sústruhy – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"40122";"40119";"bezpecnost-a-smart-domacnost";"0";"1";"";"1";"Smart domácnosť";"Smart domácnosť";"smart-domacnost";"";"";"Smart domácnosť | PremiumStore.sk";"Smart domácnosť v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"41016";"40119";"bezpecnost-a-smart-domacnost";"0";"1";"";"1";"Kamerové systémy";"Kamerové systémy";"kamerove-systemy";"";"";"Kamerové systémy | PremiumStore.sk";"Kamerové systémy – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41112";"40119";"bezpecnost-a-smart-domacnost";"0";"1";"";"1";"Zabezpečenie";"Zabezpečenie";"zabezpecenie";"";"";"Zabezpečenie | PremiumStore.sk";"Zabezpečenie – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45819";"40119";"bezpecnost-a-smart-domacnost";"0";"1";"";"1";"Osvetlenie";"Osvetlenie";"osvetlenie-3";"";"";"Bezpečnosť a smart domácnosť – Osvetlenie | PremiumStore.sk";"Bezpečnosť a smart domácnosť – Osvetlenie skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45825";"40119";"bezpecnost-a-smart-domacnost";"0";"1";"";"1";"Prvky výkonu";"Prvky výkonu";"prvky-vykonu";"";"";"Prvky výkonu | PremiumStore.sk";"Prvky výkonu: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45894";"40119";"bezpecnost-a-smart-domacnost";"0";"1";"";"1";"Riadiace jednotky";"Riadiace jednotky";"riadiace-jednotky";"";"";"Riadiace jednotky | PremiumStore.sk";"Riadiace jednotky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45957";"40119";"bezpecnost-a-smart-domacnost";"0";"0";"";"1";"Príslušenstvo";"Príslušenstvo";"prislusenstvo-18";"";"";"Bezpečnosť a smart domácnosť – Príslušenstvo | PremiumStore.sk";"Bezpečnosť a smart domácnosť – Príslušenstvo – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"46185";"40119";"bezpecnost-a-smart-domacnost";"0";"1";"";"1";"IP kamery";"IP kamery";"ip-kamery-3";"";"";"Bezpečnosť a smart domácnosť – IP kamery | PremiumStore.sk";"Bezpečnosť a smart domácnosť – IP kamery – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46257";"40119";"bezpecnost-a-smart-domacnost";"0";"1";"";"1";"Smart záhrada";"Smart záhrada";"smart-zahrada";"";"";"Smart záhrada | PremiumStore.sk";"Smart záhrada skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"48390";"40119";"bezpecnost-a-smart-domacnost";"0";"1";"";"1";"Príslušenstvo pre zabezpečovacie systémy";"Príslušenstvo pre zabezpečovacie systémy";"prislusenstvo-pre-zabezpecovacie-systemy";"";"";"";"";
"40125";"40122";"smart-domacnost";"0";"1";"";"1";"Smart zabezpečenie";"Smart zabezpečenie";"smart-zabezpecenie";"";"";"Smart zabezpečenie | PremiumStore.sk";"Smart zabezpečenie – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"40299";"40122";"smart-domacnost";"0";"1";"";"1";"Smart žiarovky";"Smart žiarovky";"smart-ziarovky";"";"";"Smart žiarovky | PremiumStore.sk";"Smart žiarovky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40683";"40122";"smart-domacnost";"0";"0";"";"1";"Smart potreby do domácnosti";"Smart potreby do domácnosti";"smart-potreby-do-domacnosti";"";"";"Smart potreby do domácnosti | PremiumStore.sk";"Smart potreby do domácnosti: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41148";"40122";"smart-domacnost";"0";"1";"";"1";"Detektory a alarmy";"Detektory a alarmy";"detektory-a-alarmy";"";"";"Detektory a alarmy | PremiumStore.sk";"Detektory a alarmy: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42027";"40122";"smart-domacnost";"0";"0";"";"1";"IP kamery";"IP kamery";"ip-kamery-2";"";"";"Smart domácnosť – IP kamery | PremiumStore.sk";"Smart domácnosť – IP kamery – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"42513";"40122";"smart-domacnost";"0";"1";"";"1";"Osvetlenie";"Osvetlenie";"osvetlenie-2";"";"";"Smart domácnosť – Osvetlenie | PremiumStore.sk";"Smart domácnosť – Osvetlenie: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42987";"40122";"smart-domacnost";"0";"1";"";"1";"Vykurovanie";"Vykurovanie";"vykurovanie-2";"";"";"Smart domácnosť – Vykurovanie | PremiumStore.sk";"Smart domácnosť – Vykurovanie skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43137";"40122";"smart-domacnost";"0";"1";"";"1";"Zásuvky";"Zásuvky";"zasuvky-2";"";"";"Smart domácnosť – Zásuvky | PremiumStore.sk";"Smart domácnosť – Zásuvky – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"43239";"40122";"smart-domacnost";"0";"1";"";"1";"Vypínače";"Vypínače";"vypinace";"";"";"Smart domácnosť – Vypínače | PremiumStore.sk";"Smart domácnosť – Vypínače – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"43563";"40122";"smart-domacnost";"0";"1";"";"1";"Čističky vzduchu";"Čističky vzduchu";"cisticky-vzduchu-2";"";"";"Smart domácnosť – Čističky vzduchu | PremiumStore.sk";"Smart domácnosť – Čističky vzduchu v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
